date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-08-22,85317.0,3218.0,,,0.001418240210040203,-0.0006215040397762585,0.0009025164972983111,0.0006215040397762585
2020-08-23,85932.0,3220.0,,,0.0030721966205837174,0.0012422360248447205,0.002653260717776847,0.0
2020-08-24,87592.0,3225.0,,,-0.008870673120832952,0.0,-0.012215727463695314,-0.000310077519379845
2020-08-25,88421.0,3241.0,,,-0.0015154770925458884,0.0,-0.005010122029834542,-0.001234186979327368
2020-08-26,89359.0,3259.0,,,-0.0008840743517720655,-0.0015342129487572874,-0.0026074597969986237,-0.0003068425897514575
2020-08-27,90504.0,3266.0,,,-0.0004530186511093432,0.0,-0.004276054097056484,0.001837109614206981
2020-08-28,91313.0,3277.0,,,0.0024202468432753276,0.0021361000915471468,0.00496095846155531,-0.0003051571559353067
2020-08-29,92434.0,3285.0,,,-0.0004760153190384491,0.0012176560121765602,-0.0007032044485795271,0.0027397260273972603
2020-08-30,93313.0,3291.0,,,-0.0003857983346371888,-0.001215436037678517,0.0039008498279982425,-0.0015192950470981465
2020-08-31,94196.0,3296.0,,,-0.003110535479213555,-0.00030339805825242716,-0.001560575820629326,-0.0012135922330097086
2020-09-01,94891.0,3312.0,,,-0.003256367832565786,-0.0012077294685990338,-6.323044335079197e-05,0.0015096618357487923
2020-09-02,95750.0,3325.0,,,-0.001608355091383812,0.0012030075187969924,-0.0029138381201044387,-0.0003007518796992481
2020-09-03,96854.0,3332.0,,,-0.003572387304602804,0.001800720288115246,-0.0027567266194478287,-0.00030012004801920766
2020-09-04,97884.0,3350.0,,,0.0023701524253197663,-0.0023880597014925373,7.151321972947571e-05,-0.00029850746268656717
2020-09-05,98961.0,3362.0,,,-0.0002122048079546488,0.00148720999405116,-1.0104990854983276e-05,-0.001189767995240928
2020-09-06,99804.0,3364.0,,,0.004007855396577291,-0.00029726516052318666,-0.0009719049336699932,0.00029726516052318666
2020-09-07,100394.0,3368.0,,,0.0014542701755084965,-0.0008907363420427554,-0.0006773313146203957,0.0005938242280285036
2020-09-08,100780.0,3380.0,,,0.0030065489184361977,0.0026627218934911242,0.002113514586227426,-0.001183431952662722
2020-09-09,101485.0,3397.0,,,-0.0012317091195743213,-0.0014718869590815426,5.9122037739567426e-05,-0.0020606417427141595
2020-09-10,102243.0,3410.0,,,0.0007726690335768708,-0.0020527859237536657,0.0013790675156245416,0.001466275659824047
2020-09-11,103505.0,3420.0,,,-0.002173808028597652,0.0020467836257309943,-0.0008791845804550504,0.0023391812865497076
2020-09-12,104561.0,3437.0,,,0.00019127590593050946,-0.002618562700029095,0.0008224863955011907,-0.0017457084666860634
2020-09-13,105804.0,3438.0,,,-0.004697364938943707,0.0005817335660267597,-0.003232391970057843,0.0005817335660267597
2020-09-14,106540.0,3439.0,,,-0.002008635254364558,0.0014539110206455365,0.0012765158625868218,0.002907822041291073
2020-09-15,107229.0,3460.0,,,-0.0008393251825532272,-0.0037572254335260114,0.0005129209448936389,0.0
2020-09-16,107809.0,3472.0,,,0.0012151119108794255,-0.000576036866359447,0.0034598224638017236,0.002304147465437788
2020-09-17,108646.0,3478.0,,,0.0005706606777976179,0.0034502587694077054,0.002945345433794157,0.0020126509488211618
2020-09-18,109683.0,3495.0,,,0.001221702542782382,0.0002861230329041488,0.003893037207224456,-0.0017167381974248926
2020-09-19,110759.0,3503.0,,,0.0005958883702453074,0.0008564087924636027,0.0030968138029415218,0.0014273479874393378
2020-09-20,111505.0,3506.0,,,0.0013900721940720148,0.0,0.0030581588269584323,0.0005704506560182544
2020-09-21,112027.0,3512.0,,,0.003124246833352674,0.0014236902050113896,0.002749337213350353,0.0002847380410022779
2020-09-22,112626.0,3520.0,,,0.0012874469483067853,0.003693181818181818,0.0032940883987711543,0.00625
2020-09-23,113337.0,3530.0,,,0.0021352250368370435,0.0028328611898017,0.005029249053707086,0.0016997167138810198
2020-09-24,114236.0,3548.0,,,0.0022584824398613397,-0.0014092446448703494,0.004823348156448055,-0.0008455467869222097
2020-09-25,115407.0,3566.0,,,0.002538840798218479,-0.001962983735277622,0.005588915750344433,0.00028042624789680314
2020-09-26,116549.0,3577.0,,,0.002376682768620923,0.0005591277606933184,0.006658143785017461,0.0027956388034665923
2020-09-27,117450.0,3580.0,,,0.0015836526181353767,0.0005586592178770949,0.005696040868454662,0.0011173184357541898
2020-09-28,118322.0,3591.0,,,-0.0003549635739760991,-0.001113895850737956,0.005932962593600514,-0.001392369813422445
2020-09-29,119066.0,3612.0,,,0.0018981069322896544,0.0024916943521594683,0.006760956108376867,0.0016611295681063123
2020-09-30,120019.0,3632.0,,,0.002732900624067856,-0.0011013215859030838,0.001766386988726785,-0.0016519823788546256
2020-10-01,121176.0,3645.0,,,0.0024179705552254574,0.0005486968449931413,0.006486432957021193,0.00411522633744856
2020-10-02,122640.0,3656.0,,,0.0028701891715590348,0.002188183807439825,0.006678082191780822,0.0032822757111597373
2020-10-03,124059.0,3669.0,,,0.004022279721745298,0.0021804306350504225,0.00856850369582215,0.004905968928863451
2020-10-04,125146.0,3674.0,,,0.0038594921132117685,0.0005443658138268917,0.004139165454748853,0.003810560696788242
2020-10-05,125976.0,3681.0,,,0.005905886835587731,-0.00027166530834012495,0.005985267034990792,0.004346644933441999
2020-10-06,126946.0,3711.0,,,0.004560994438580184,-0.0008084074373484236,0.00415924881445654,0.004850444624090542
2020-10-07,128227.0,3727.0,,,-0.0009046456674491332,-0.0005366246310705661,0.003517199965685854,-0.00026831231553528306
