date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2021-02-01,846078.0,21687.0,1.81,3988.0,-0.00041367344381960057,-0.001014432609397335,-0.0010743690298057626,-0.00013833171946327292
2021-02-02,850488.0,21812.0,1.85,3968.0,-0.00037860616493119243,0.0011003117549972493,-0.0023903923394568765,-0.005409866128736476
2021-02-03,853616.0,21955.0,1.86,3416.0,0.00029287173623737136,-0.0008198588020951948,0.00033387377931060335,0.002277385561375541
2021-02-04,856986.0,22101.0,2.01,4044.0,0.0007094631650925452,-0.0014026514637346726,-2.9172005143607946e-05,-0.0023528347133613863
2021-02-05,861674.0,22239.0,2.15,3334.0,-0.0008135327281547313,-0.0017536759746391475,-0.002216615564587071,-0.0031925895948558838
2021-02-06,865604.0,22396.0,2.33,3415.0,0.00018253150401338256,-0.0019646365422396855,-0.001284652104195452,-0.0029916056438649757
2021-02-07,870321.0,22467.0,2.51,3567.0,-0.002465756887401315,-0.0020919570926247384,-0.003229842782145898,-0.001958427916499755
2021-02-08,872825.0,22471.0,2.57,3428.0,-0.0006404491163749893,0.0008455342441368876,-0.0011262280525878613,0.0005785234301989231
2021-02-09,876913.0,22620.0,2.66,3596.0,-0.0019511627721336096,-0.00627763041556145,-0.001434577888570474,-0.0022988505747126436
2021-02-10,880291.0,22745.0,2.79,4240.0,3.975957950268718e-05,0.002989668058914047,-0.0006725048875883088,-0.0021543196306880634
2021-02-11,884269.0,22860.0,2.92,4193.0,-0.0007158455175970208,-0.0009186351706036745,-0.001834283458992682,-0.0014873140857392826
2021-02-12,888256.0,22959.0,3.12,4434.0,-0.001361094098998487,-0.0013937889280892025,-0.0007216388068304633,-0.0013066771200836273
2021-02-13,892344.0,23072.0,3.15,3791.0,-0.0014232179518212707,-0.000996879334257975,-0.000814708229113436,-0.004897711511789182
2021-02-14,894915.0,23096.0,3.54,4625.0,-0.000743087332316477,0.00012989262209906478,-0.0006995077744813753,0.0025978524419812956
2021-02-15,896860.0,23119.0,0.0,4309.0,-0.00047276052003657204,-0.0002595267961417016,-0.0003534553888009277,-0.0007785803884251049
2021-02-16,899237.0,23126.0,3.57,3955.0,0.0005037604102144373,0.0038917236011415724,0.00020795407662273682,0.0028971720141831706
